Longitud,Latitud,Elevacion
-72.51498332915635,-13.18548474494848,2174.0
-72.51510852202927,-13.18551635361686,2174.0
-72.51522176469425,-13.18556440546946,2174.0
-72.51535596301123,-13.18557835750292,2174.0
-72.51555870652514,-13.185612484676,2174.0
-72.51558965882755,-13.18560861379154,2174.0
-72.5157131031098,-13.1855931779312,2174.0
-72.51582458765193,-13.18559396743302,2174.0
-72.51594332339876,-13.18557558396972,2174.0
-72.51611526406049,-13.18556941305867,2174.0
-72.51623634619523,-13.18555430513799,2174.0
-72.51634783455019,-13.18550981357661,2174.0
-72.51648728064467,-13.18550771804807,2174.0
-72.51658475127947,-13.18547771320245,2174.0
-72.51668664793515,-13.18545212876064,2198.0
-72.51678256140153,-13.18540029442212,2153.0
-72.51688807906082,-13.18537906323287,2153.0
-72.51699309891478,-13.18535793235498,2153.0
-72.51714864584154,-13.18532270652919,2153.0
-72.51725268651343,-13.1852756307668,2153.0
-72.51736980194782,-13.18521548746719,2153.0
-72.5174615766896,-13.18516295368623,2153.0
-72.51764350084241,-13.18512534504125,2153.0
-72.51769988540376,-13.18511765163163,2153.0
-72.51779157548815,-13.18508702260173,2153.0
-72.51791689270976,-13.1851061133972,2153.0
-72.51798003106535,-13.18507943506482,2153.0
-72.51811630515103,-13.18508451291748,2153.0
-72.51828263755282,-13.18506252768312,2153.0
-72.51842024194843,-13.18504409514152,2153.0
-72.51853658858623,-13.1850098680781,2153.0
-72.51855712267832,-13.18502575867269,2153.0
-72.51862526997664,-13.18497939362628,2153.0
-72.51875581324036,-13.18498244157811,2177.0
-72.51883202282679,-13.18499321959912,2177.0
-72.51892289635994,-13.18496669357131,2177.0
-72.5190259425697,-13.1849746463551,2177.0
-72.51914117386033,-13.18501730372138,2177.0
-72.51927039876401,-13.18502259136245,2177.0
-72.51940341762244,-13.18508035825203,2177.0
-72.51957808160027,-13.1850996882437,2177.0
-72.51967984897702,-13.18511013644404,2177.0
-72.51978382835185,-13.18517062367819,2177.0
-72.51993028854572,-13.18519446324613,2177.0
-72.5200592601266,-13.18525231651321,2177.0
-72.52019033023599,-13.18525825601503,2177.0
-72.52027940255113,-13.18525568198641,2177.0
-72.52040128869281,-13.18527866246736,2177.0
-72.5204964087666,-13.18525728795742,2177.0
-72.5206076873869,-13.18524876649995,2177.0
-72.5207112682804,-13.18525836109489,2177.0
-72.5207997964437,-13.18525752504465,2177.0
-72.52093188580412,-13.1853168585745,2169.0
-72.52094851632012,-13.18533031590971,2169.0
-72.52102234505304,-13.18536645036967,2169.0
-72.52112729948108,-13.18538080090894,2169.0
-72.52127302930346,-13.18545229942703,2223.0
-72.5218656898926,-13.18525166737212,2169.0
-72.52195723620267,-13.18524385566407,2169.0
-72.52217224984699,-13.18524511180744,2169.0
-72.52226493109704,-13.18521170491994,2169.0
-72.52238316681822,-13.1852185546141,2169.0
-72.52256039096999,-13.18522863030594,2169.0
-72.52268949145251,-13.185241319494,2169.0
-72.52288030483874,-13.18528650000334,2169.0
-72.5230164989847,-13.18533066095428,2181.0
-72.52319377720619,-13.18536974571851,2181.0
-72.52343355194049,-13.18541469667361,2181.0
-72.52361111436267,-13.18545475813172,2200.0
-72.52373618014765,-13.18544115702666,2200.0
-72.52387584525344,-13.1854621238918,2200.0
-72.52409205356587,-13.18549746587989,2200.0
-72.52422357258247,-13.18554096879634,2200.0
-72.52442751471375,-13.18557097756926,2200.0
-72.52459926805187,-13.18563675284695,2200.0
-72.52473451382144,-13.18565691581255,2200.0
-72.52482716529249,-13.18570636360139,2200.0
-72.52505335513386,-13.18577558754871,2136.0
-72.5251887691309,-13.18582221492894,2136.0
-72.52542712720589,-13.18589852736284,2136.0
-72.5255982933031,-13.18593935788631,2136.0
-72.52572849830952,-13.18600970124177,2136.0
-72.5258822199013,-13.18604184076446,2136.0
-72.52609974873589,-13.18610871764892,2136.0
-72.5261993984587,-13.1861373480078,2136.0
-72.52634122802291,-13.18618913642973,2136.0
-72.52653165468087,-13.1862172538668,2136.0
-72.52666663254696,-13.18626582307442,2136.0
-72.52676205318896,-13.186317959167,2136.0
-72.52694200336559,-13.18641615976644,2136.0
-72.52707407844953,-13.18648819609751,2136.0
-72.52722326729348,-13.18654478763057,2146.0
-72.52742531676436,-13.18663045545497,2146.0
-72.52757224746983,-13.18668622304989,2146.0
-72.52772098251212,-13.18676766752184,2146.0
-72.52782922724944,-13.18680256908272,2146.0
-72.5279484082804,-13.1868679148151,2146.0
-72.5281027702176,-13.18692831838716,2146.0
-72.52826725417876,-13.18701860022556,2146.0
-72.52844239767703,-13.18709069343828,2146.0
-72.52846588380375,-13.18710359697572,2146.0
-72.52863792897536,-13.18717420236432,2146.0
-72.52876238577215,-13.18721879627077,2146.0
-72.52891754444119,-13.18725664580312,2146.0
-72.52898025275347,-13.18724367447986,2146.0
-72.52910847274039,-13.18721956071689,2146.0
-72.52928128488006,-13.18722071580341,2146.0
-72.52940583736513,-13.18719540052752,2146.0
-72.5294531927567,-13.18715073326326,2146.0
-72.52963085831104,-13.1871321939631,2146.0
-72.52973503078523,-13.18709636755552,2146.0
-72.52983498709757,-13.18705829679149,2146.0
-72.52996899771037,-13.18701635977673,2146.0
-72.53011786014646,-13.18700723107587,2146.0
-72.53019622949745,-13.18698173852856,2146.0
-72.53032902264533,-13.18691735352111,2146.0
-72.53047333589839,-13.18688393753322,2146.0
-72.53053382078362,-13.18684915101444,2146.0
-72.53061460979508,-13.18682641173447,2146.0
-72.530721557582,-13.18677274743444,2146.0
-72.53086220109846,-13.18666771997854,2146.0
-72.53089029763674,-13.18666068943569,2146.0
-72.53099172615767,-13.1865555616168,2146.0
-72.53105882484222,-13.18652476233836,2146.0
-72.53116082994626,-13.18649408562325,2146.0
-72.53125733365265,-13.1864107995893,2158.0
-72.53136651885745,-13.18631221228649,2158.0
-72.53152046948871,-13.18624467678554,2158.0
-72.53156327118288,-13.18620214735661,2158.0
-72.5316147359738,-13.18616356885231,2158.0
-72.53166282386653,-13.18607540485614,2158.0
-72.53177742605303,-13.18602980694138,2158.0
-72.53187789145855,-13.18595794855832,2158.0
-72.5320299073432,-13.18596859830766,2158.0
-72.53206730272706,-13.18584787574448,2158.0
-72.53211040021986,-13.18577840595743,2158.0
-72.5321717569517,-13.18564749407959,2158.0
-72.53224164614456,-13.18557838785111,2158.0
-72.53233250028212,-13.18547224957271,2158.0
-72.53235960414301,-13.18539256512114,2187.0
-72.53243359322146,-13.18524559576297,2187.0
-72.53250943957909,-13.1851567077629,2187.0
-72.53255843861544,-13.18509626185713,2187.0
-72.53257669904156,-13.18498139172508,2187.0
-72.53264179091963,-13.18490941098302,2187.0
-72.53269599593366,-13.18483272092516,2187.0
-72.53278150521149,-13.18475432469944,2187.0
-72.53283830096393,-13.18470225285645,2187.0
-72.53290158010955,-13.18457644039571,2187.0
-72.53295445290776,-13.18446707289228,2187.0
-72.53300193602571,-13.18428265841817,2187.0
-72.53302583309608,-13.18425242782774,2187.0
-72.5330764708914,-13.18414019970384,2187.0
-72.53310853812732,-13.18403584579561,2187.0
-72.53316645743892,-13.18390974749384,2187.0
-72.53322709633619,-13.18383547165505,2187.0
-72.5332392094865,-13.18382063395023,2187.0
-72.5332721694054,-13.18369555315581,2187.0
-72.53328128355888,-13.18357191330237,2187.0
-72.53333471619656,-13.18348964487028,2234.0
-72.53337743898052,-13.18342386874173,2234.0
-72.53345517965491,-13.18326290091647,2133.0
-72.53347593666231,-13.18315097359148,2133.0
-72.53350557759664,-13.18306978990005,2133.0
-72.53353242624605,-13.18293516920052,2133.0
-72.5335921963843,-13.18283089321377,2133.0
-72.53363909676189,-13.18271987400784,2133.0
-72.5336966906055,-13.18256258629325,2133.0
-72.53372697357396,-13.18246044115073,2133.0
-72.53375729419274,-13.1823581685915,2133.0
-72.53376627531308,-13.18221773839782,2133.0
-72.5337762229092,-13.18212906871572,2133.0
-72.53381154443692,-13.18203281690288,2133.0
-72.53384192668301,-13.18196066387036,2133.0
-72.53389028216802,-13.18183078039564,2133.0
-72.53391391355332,-13.1817295079145,2133.0
-72.53393715979627,-13.18159659293576,2133.0
-72.5339351362786,-13.18149106564673,2133.0
-72.53394970450715,-13.18132523234702,2133.0
-72.53397204455938,-13.18118990622678,2167.0
-72.53398496982186,-13.18107267484676,2167.0
-72.53399841736767,-13.18095591560481,2167.0
-72.5340024617265,-13.18085744847419,2167.0
-72.53409105232487,-13.17990178718146,2167.0
-72.53407095994626,-13.17983073740639,2167.0
-72.53406937515327,-13.1797010774792,2167.0
-72.53407412352763,-13.17961516692733,2167.0
-72.53404484570174,-13.17952353555539,2167.0
-72.53402848041468,-13.17943814190101,2167.0
-72.53395640664954,-13.17929246546966,2167.0
-72.53389710870128,-13.1791326325552,2248.0
-72.53382412930831,-13.17898499412525,2248.0
-72.53375950623266,-13.1788705535495,2248.0
-72.53368063065261,-13.17876800257103,2248.0
-72.53356482762591,-13.17865603276467,2248.0
-72.53342453957906,-13.17852038519774,2248.0
-72.53328277896492,-13.17838331732621,2268.0
-72.53311117622076,-13.17827052760133,2268.0
-72.5330118121447,-13.17822878979139,2268.0
-72.53288778455789,-13.17816389435466,2268.0
-72.53277893002942,-13.17808816487392,2268.0
-72.53257018270008,-13.17802972698159,2268.0
-72.53237133370716,-13.17793264660987,2268.0
-72.53219071582458,-13.17782964103539,2268.0
-72.53213195149087,-13.17780496458358,2268.0
-72.53201395620296,-13.17776895771816,2268.0
-72.53189636956752,-13.177734047718,2268.0
-72.53175766174515,-13.17768227732997,2268.0
-72.53161472100766,-13.17759899874756,2268.0
-72.53136499602034,-13.17740404161107,2268.0
-72.53121948671436,-13.17733320868421,2282.0
-72.53107289321372,-13.17726184760254,2282.0
-72.53097213595849,-13.17722983585264,2282.0
-72.53084628316842,-13.17715363420065,2282.0
-72.53072674084406,-13.17710940363596,2282.0
-72.53056117206856,-13.17706300423112,2273.0
-72.53042903584773,-13.17701544981575,2273.0
-72.53024341135774,-13.17694401133179,2273.0
-72.53013642816937,-13.17690756096135,2273.0
-72.5300288672377,-13.17687091512032,2273.0
-72.5297703227371,-13.17678942930607,2273.0
-72.52951770288949,-13.17671883456834,2273.0
-72.52931672619329,-13.17669431290901,2273.0
-72.52910301950969,-13.17663173407412,2303.0
-72.52903629875017,-13.17660525776548,2303.0
-72.52877819906381,-13.17653622111611,2303.0
-72.52856940320983,-13.17651972949067,2303.0
-72.52840643298178,-13.17647965917288,2303.0
-72.52823281238544,-13.17642766000477,2303.0
-72.52809718027633,-13.17634157693353,2303.0
-72.52791712224595,-13.17624868097153,2303.0
-72.52775976820888,-13.17611310587896,2303.0
-72.5276047010812,-13.17598072056166,2303.0
-72.52747242136009,-13.17584012883085,2303.0
-72.52735159308241,-13.17567745164991,2303.0
-72.52722984875862,-13.17551354101495,2303.0
-72.52713680387613,-13.17537305126423,2303.0
-72.52696765187177,-13.1751993366552,2370.0
-72.52686163428696,-13.17507949557354,2370.0
-72.5266807892717,-13.17486635953773,2405.0
-72.52657495966653,-13.17474684962393,2405.0
-72.52646760279167,-13.17462559350868,2405.0
-72.52630835554525,-13.17442741077402,2405.0
-72.52619450337698,-13.1742351502621,2405.0
-72.52610335209108,-13.17409586798704,2405.0
-72.52602955628213,-13.17400346093811,2405.0
-72.52595269074182,-13.17380614709181,2405.0
-72.5258941470201,-13.17365665491354,2405.0
-72.52584068396467,-13.17351289387443,2405.0
-72.52583139975097,-13.17337303328993,2405.0
-72.52584818700976,-13.17318852814058,2405.0
-72.52590798855994,-13.17300648333866,2405.0
-72.5259260126095,-13.17288733928493,2441.0
-72.52593071427897,-13.17278976589047,2441.0
-72.52595803819948,-13.17264314418837,2441.0
-72.5259523795813,-13.17257082799217,2441.0
-72.52592611704829,-13.17238041002136,2441.0
-72.52594049150274,-13.17218954219258,2441.0
-72.52601195645984,-13.17204609147652,2441.0
-72.52599008910217,-13.17192541144006,2441.0
-72.52602539982763,-13.17185286816448,2441.0
-72.52602112088778,-13.17160916045906,2441.0
-72.52602109152352,-13.17143646164616,2441.0
-72.52605547614793,-13.17136206222668,2441.0
-72.5260839958479,-13.1712130161789,2441.0
-72.52608231342337,-13.17103672983392,2441.0
-72.52612795139811,-13.17093652780334,2441.0
-72.52612810655077,-13.17076179621649,2462.0
-72.52618694107507,-13.17063842800789,2462.0
-72.52618746461768,-13.17046320471699,2462.0
-72.5262016745348,-13.17026523802281,2462.0
-72.52622813359261,-13.17004228478696,2462.0
-72.52625643415061,-13.16982106934918,2462.0
-72.52625688022684,-13.16964298799012,2462.0
-72.52623679602564,-13.16940803238806,2462.0
-72.52627270037344,-13.1692643298719,2462.0
-72.52626129218334,-13.16910967335134,2462.0
-72.52624967011698,-13.16895419321834,2462.0
-72.52627189211064,-13.16876259747172,2462.0
-72.52622285444157,-13.16856679087151,2469.0
-72.52607048510133,-13.16815225837006,2469.0
-72.52606435296596,-13.16800236312011,2469.0
-72.52598341148492,-13.16765816411559,2469.0
-72.52595011622678,-13.16743847308312,2469.0
-72.5258683519443,-13.16727714965661,2469.0
-72.52584867178801,-13.16722011595774,2469.0
-72.52558037587777,-13.16646149364041,2475.0
-72.52558630951376,-13.16641726468618,2475.0
-72.52554275104855,-13.16632251267137,2475.0
-72.5254315562133,-13.16614261709245,2475.0
-72.5253162946265,-13.16600745937717,2475.0
-72.52520007914387,-13.16587118502586,2475.0
-72.52508184370929,-13.16573318611537,2475.0
-72.5249301052303,-13.16560019146054,2505.0
-72.5248535423716,-13.16548417351455,2505.0
-72.5247764767633,-13.16539207988682,2505.0
-72.52463531059911,-13.16523911554013,2505.0
-72.52453215340363,-13.16513167652203,2505.0
-72.52445293655899,-13.16503739335567,2505.0
-72.52438641673037,-13.16497494285109,2505.0
-72.52429875275739,-13.16482528751576,2505.0
-72.52423635587508,-13.16468930674179,2505.0
-72.5241796688063,-13.16460656654379,2505.0
-72.52409941923685,-13.16445964410635,2508.0
-72.52400737781247,-13.16433073109638,2508.0
-72.52390131445831,-13.16421871431053,2508.0
-72.52387660983642,-13.16412753958169,2508.0
-72.52379430984294,-13.16402857872803,2508.0
-72.52370450974294,-13.16387328202666,2508.0
-72.52364921560584,-13.16378942082062,2508.0
-72.52357369413595,-13.16361558718874,2508.0
-72.52350518854497,-13.16341870362128,2508.0
-72.52342502441819,-13.16326692432235,2508.0
-72.52338294306888,-13.16316332607735,2508.0
-72.52334071211186,-13.16305935648877,2508.0
-72.52333119717053,-13.16294796528694,2508.0
-72.52332107620867,-13.16283585684097,2508.0
-72.5233132713138,-13.16272500374367,2508.0
-72.52328171219185,-13.16259965194805,2508.0
-72.52327433766234,-13.16248846967501,2498.0
-72.52326694468746,-13.16237699713017,2498.0
-72.5232575115328,-13.16226379437814,2498.0
-72.5232604388138,-13.16218458146074,2498.0
-72.52325394389493,-13.16199130125929,2498.0
-72.523282656383,-13.16187381680832,2498.0
-72.52328576097327,-13.16174015453908,2498.0
-72.52327797109888,-13.16162652302591,2498.0
-72.52331508051356,-13.16148592945488,2498.0
-72.52332059050943,-13.16140724880242,2498.0
-72.5232949987774,-13.16125369510634,2498.0
-72.52327985831035,-13.16107861321935,2498.0
-72.52328006091382,-13.16094037259367,2498.0
-72.52332036055893,-13.16085514226704,2498.0
-72.52332961790634,-13.16069403136376,2498.0
-72.52331868103944,-13.16057519806247,2498.0
-72.52329758480074,-13.16047744873184,2498.0
-72.52330133923822,-13.16025498156112,2446.0
-72.5233004647105,-13.16011323992997,2446.0
-72.52331634310279,-13.16001066593259,2446.0
-72.52334872650634,-13.15994738374073,2446.0
-72.52332012980239,-13.15972985245778,2446.0
-72.52330673518603,-13.15954998284138,2446.0
-72.52335013399899,-13.159465064507,2446.0
-72.52332505099501,-13.15930477600689,2446.0
-72.52335174343787,-13.15917909797442,2446.0
-72.52331550195528,-13.15903890865067,2446.0
-72.52332670692235,-13.15887287662297,2446.0
-72.52335826139934,-13.15875046069466,2446.0
-72.52337644137101,-13.15864706681811,2446.0
-72.52336887948732,-13.15852565626573,2446.0
-72.5234123054529,-13.1584392448332,2446.0
-72.523419414034,-13.15835671238712,2446.0
-72.52344828825665,-13.15823074616529,2315.0
-72.52347028094003,-13.15813010322705,2315.0
-72.52349875764526,-13.15800319002493,2315.0
-72.52355964076696,-13.15790082071847,2315.0
-72.52360560847896,-13.15775830795589,2315.0
-72.52362725230992,-13.15765661407869,2315.0
-72.52362115177844,-13.15759246515628,2315.0
-72.52361494773609,-13.15744249280388,2315.0
-72.52361570683793,-13.15742885674323,2315.0
-72.52361646788579,-13.15741518373647,2315.0
-72.52361488999733,-13.1574057473025,2315.0
-72.52361544703194,-13.15738619322666,2315.0
-72.52361600663767,-13.15736656074593,2315.0
-72.52361636346362,-13.15734097774581,2315.0
-72.52361554069059,-13.15731741580971,2315.0
-72.52361610453137,-13.15729749766613,2315.0
-72.52361924841614,-13.15727911704083,2315.0
-72.52361878561493,-13.15726715797412,2315.0
-72.52361808491919,-13.15724915519633,2315.0
-72.52361879135134,-13.15723492117764,2315.0
-72.52361455605882,-13.15722337721923,2315.0
-72.52361502250561,-13.15720298452482,2315.0
-72.52361052144514,-13.15718522836302,2315.0
-72.52360861118136,-13.15716908309887,2315.0
-72.523605520251,-13.15715509969249,2315.0
-72.5236050883166,-13.15714282455776,2315.0
-72.52360061205692,-13.1571248319259,2315.0
-72.52360115614395,-13.15710404597101,2315.0
-72.52359830197014,-13.1570960815487,2315.0
-72.52360170168592,-13.15708317394775,2315.0
-72.52360126137584,-13.15707069864269,2315.0
-72.52360081964571,-13.1570581902845,2315.0
-72.52360401535411,-13.15703892661694,2315.0
-72.52360479007645,-13.15702409352913,2315.0
-72.5236055675578,-13.15700921942248,2315.0
-72.52360900105519,-13.15699614249491,2315.0
-72.52360956960976,-13.15697483444676,2315.0
-72.52361545887295,-13.15695717745633,2315.0
-72.52361503242511,-13.15694439282141,2315.0
-72.5236158172793,-13.15692929728476,2315.0
-72.52362064983402,-13.15692017595052,2315.0
-72.52362137928206,-13.15690496305436,2315.0
-72.52362211101175,-13.1568897054789,2315.0
-72.52362574724053,-13.15688283894968,2315.0
-72.52362793637931,-13.15687175080292,2315.0
-72.52362989432446,-13.15685411276508,2315.0
-72.5236306415059,-13.15683872113942,2315.0
-72.5236340608719,-13.15682525421669,2315.0
-72.52363625918802,-13.15681406212131,2315.0
-72.5236367919391,-13.15679834522994,2315.0
-72.5236400301478,-13.15678460876829,2315.0
-72.52364716548131,-13.15677053997248,2315.0
-72.52365160876187,-13.1567544107346,2315.0
-72.52366233373665,-13.15673325976965,2315.0
-72.52367038046229,-13.15671000380305,2315.0
-72.52367754762918,-13.15669586643152,2315.0
-72.52368950408368,-13.15667228269807,2315.0
-72.52369684346293,-13.15665828934647,2315.0
-72.52370021069397,-13.15663784822132,2315.0
-72.52370395885616,-13.15663091304576,2315.0
-72.5237102076551,-13.15661935131897,2315.0
-72.52371503088594,-13.15660330293055,2315.0
-72.52372111454206,-13.15658490976296,2315.0
-72.52372076804177,-13.15657124870346,2315.0
-72.52372436007948,-13.15655743227462,2315.0
-72.52373063795962,-13.15654581110474,2315.0
-72.52373817387488,-13.15653186087405,2315.0
-72.52374162563017,-13.15651109848783,2315.0
-72.52374791808315,-13.15649944833571,2315.0
-72.5237540623078,-13.1564808671334,2315.0
-72.52375658259844,-13.15647620108434,2315.0
-72.52376156329647,-13.1564667924961,2315.0
-72.52376746906316,-13.15644784618401,2315.0
-72.5237746181481,-13.15642648074153,2315.0
-72.52378186700363,-13.15640517515834,2315.0
-72.52378827950517,-13.15639356676264,2315.0
-72.52379328757546,-13.156377244636,2315.0
-72.52380099148982,-13.1563632976151,2315.0
-72.52380741290747,-13.15635167246957,2315.0
-72.52381512050742,-13.15633771869814,2315.0
-72.52382283012159,-13.15632376165907,2315.0
-72.52383311247928,-13.15630514622801,2315.0
-72.52383945162414,-13.15628639748998,2315.0
-72.52384447874297,-13.15626990194678,2315.0
-72.52384948305819,-13.15625333436897,2315.0
-72.52385839211789,-13.15623682656709,2162.0
-72.5238634137509,-13.15622021261619,2162.0
-72.52387488505582,-13.15619895451027,2162.0
-72.52388633208724,-13.15617049583224,2162.0
-72.5238969570529,-13.15614499866289,2162.0
-72.52390488219547,-13.15612396797544,2162.0
-72.52391130954047,-13.15611215928509,2162.0
-72.52391239365699,-13.1560877438077,2162.0
-72.52391613092614,-13.15606586863959,2162.0
-72.52391858712394,-13.15604630030855,2162.0
-72.52392111199433,-13.15603411389556,2162.0
-72.5239249362368,-13.15601952581008,2162.0
-72.52392876701751,-13.15600491357205,2162.0
-72.5239300091266,-13.15599504889,2162.0
-72.52393119986608,-13.15597766333808,2162.0
-72.5239363984388,-13.15596810090439,2162.0
-72.52394025168938,-13.15595339627912,2162.0
-72.52393885518413,-13.15594069703282,2162.0
-72.52394667415246,-13.1559263107463,2162.0
-72.52395058461126,-13.15591911567878,2162.0
-72.52387793669541,-13.15694296715526,2315.0
-72.52387967943206,-13.15693821496078,2315.0
-72.52388311464834,-13.15693257769103,2315.0
-72.52388588541648,-13.15692803078364,2315.0
-72.52389078327825,-13.15691999310121,2315.0
-72.52389402201926,-13.15691274133993,2315.0
-72.52389687639466,-13.15690804990665,2315.0
-72.5238991577607,-13.15690038762252,2315.0
-72.52390000967014,-13.15689504849984,2315.0
-72.52390335641576,-13.1568875315804,2315.0
-72.52390422988911,-13.15688210184993,2315.0
-72.52390765187043,-13.15687441231491,2315.0
-72.52390961886314,-13.15686912654792,2315.0
-72.52391236096946,-13.15686253342322,2315.0
-72.5239148382344,-13.15685432055331,2315.0
-72.52391792213766,-13.15684916154535,2315.0
-72.5239204535165,-13.15684079774914,2315.0
-72.52392437659513,-13.15683421440689,2315.0
-72.52392833854786,-13.15682756553782,2315.0
-72.52393234025223,-13.15682085012236,2315.0
-72.523935570552,-13.15681542915413,2315.0
-72.52394043540987,-13.15680726188002,2315.0
-72.52394424615859,-13.15679872906336,2315.0
-72.52394921836388,-13.15679036795573,2315.0
-72.52395228489067,-13.15678305088954,2315.0
-72.52395481534651,-13.15677878919456,2315.0
-72.52395821350362,-13.1567730659593,2315.0
-72.52396136148677,-13.15676557478128,2315.0
-72.52396481745681,-13.1567597448502,2315.0
-72.52397005571154,-13.15675090913767,2315.0
-72.52397447108743,-13.1567434611205,2315.0
-72.52397983120214,-13.1567344204451,2315.0
-72.52398434975008,-13.15672679846747,2315.0
-72.52399075678649,-13.15671599125979,2315.0
-72.52399632520186,-13.15670659852974,2315.0
-72.52400386216668,-13.15669388503665,2315.0
-72.5240086395778,-13.15668582668868,2315.0
-72.5240115308806,-13.15668094932411,2315.0
-72.5240163923916,-13.15667274862214,2315.0
-72.5240232887464,-13.15666111577328,2315.0
-72.52403210034002,-13.15664622997964,2315.0
-72.5240370060973,-13.15663793698189,2315.0
-72.52404096828309,-13.15663123860504,2315.0
-72.52404596920269,-13.15662278433448,2315.0
-72.52405102430808,-13.15661423826888,2315.0
-72.52405819424993,-13.15660211693064,2315.0
-72.52406338315987,-13.15659334468381,2315.0
-72.52406862942748,-13.15658447554948,2315.0
-72.52407500214063,-13.15657370268854,2315.0
-72.52407929800172,-13.15656644020794,2315.0
-72.52408472202495,-13.15655727034059,2315.0
-72.524090207455,-13.15654799692807,2315.0
-72.52409687220555,-13.15653672960932,2315.0
-72.52410227584024,-13.15652502886303,2315.0
-72.52410682463844,-13.1565173269982,2315.0
-72.52411004855458,-13.15650927686666,2315.0
-72.52411467455205,-13.15650143225493,2315.0
-72.52412051787209,-13.15649152338803,2315.0
-72.52412881399204,-13.1564774550175,2315.0
-72.524131011878,-13.15647107640034,2315.0
-72.52413721947603,-13.15646054787081,2315.0
-72.5241409808273,-13.15645416836387,2315.0
-72.52414843838675,-13.15643881938843,2315.0
-72.52415590580205,-13.15642611281502,2315.0
-72.52416323800368,-13.15641088170192,2315.0
-72.52417085879789,-13.15639788865986,2315.0
-72.52417583685018,-13.15638661335225,2315.0
-72.52418087328532,-13.1563752060301,2315.0
-72.52418718357166,-13.15636439416546,2315.0
-72.52419187870672,-13.15635631526455,2315.0
-72.52419767589832,-13.15634348373543,2315.0
-72.52420366821268,-13.1563331579585,2315.0
-72.5242096080158,-13.15632003023687,2315.0
-72.52421439172817,-13.15630886324518,2315.0
-72.52422057626808,-13.15629817515126,2315.0
-72.52422934691232,-13.15628301753653,2315.0
-72.52423569336311,-13.1562720494075,2315.0
-72.52424082034503,-13.15626318865549,2315.0
-72.52424599241063,-13.15625425031263,2315.0
-72.52425252140371,-13.15624296602958,2162.0
-72.52425912307142,-13.156231557064,2162.0
-72.52426445721218,-13.15622233832009,2162.0
-72.52427528057282,-13.15620374216164,2162.0
-72.52428388670668,-13.15619517212005,2162.0
-72.52429483588125,-13.15617961650401,2162.0
-72.5243055942332,-13.15616753186073,2162.0
-72.52431493905779,-13.15615481489704,2162.0
-72.52432441423775,-13.15614192022258,2162.0
-72.52433561337337,-13.15612930846348,2162.0
-72.52434579817684,-13.15611841694476,2162.0
-72.5243559612733,-13.15610762842138,2162.0
-72.52436791892508,-13.15609709735473,2162.0
-72.5243731127313,-13.15609158980666,2162.0
-72.52438708160669,-13.15607787023347,2162.0
-72.52439761293206,-13.15607000386712,2162.0
-72.52441022401815,-13.15605555693247,2162.0
-72.52442114376689,-13.1560439978036,2162.0
-72.52443029395772,-13.15603542943723,2162.0
-72.52444169876199,-13.1560265251207,2162.0
-72.52445370568358,-13.15601348914634,2162.0
-72.52446770842813,-13.15600059457945,2162.0
-72.52447972502884,-13.15599104232907,2162.0
-72.52449187728728,-13.15598138244933,2162.0
-72.52450642036607,-13.15596801214513,2162.0
-72.52452077184836,-13.15595841378654,2162.0
-72.52453507750279,-13.15594902738772,2162.0
-72.52454973357978,-13.1559358891095,2162.0
-72.52456413634586,-13.15592663209077,2162.0
-72.52457257540733,-13.15592012816809,2162.0
-72.52459014243546,-13.15590283580421,2162.0
-72.52460312824925,-13.15589280694378,2162.0
-72.52461571348847,-13.15588688140722,2162.0
-72.52462729300704,-13.15587587679764,2162.0
-72.52464159562747,-13.15586423464753,2162.0
-72.52465811056251,-13.15585276939455,2162.0
-72.52467568702248,-13.1558364846253,2162.0
-72.5246926832348,-13.15582465754536,2162.0
-72.52471291474836,-13.1558082072226,2162.0
-72.5247252695048,-13.15580019496455,2162.0
-72.52474083084677,-13.15578755491576,2162.0
-72.5247583671215,-13.15577558616893,2162.0
-72.52478122912497,-13.15575949683907,2162.0
-72.5247947908403,-13.15574672227139,2162.0
-72.52480982383237,-13.15573890941686,2162.0
-72.52482652136648,-13.15572538055378,2162.0
-72.52483595180655,-13.15571539933491,2162.0
-72.52486455008031,-13.15569582578433,2162.0
-72.52487926491834,-13.15568534694568,2162.0
-72.52489336556073,-13.15567912758572,2162.0
-72.52490498788889,-13.15567655558685,2162.0
-72.52492088744154,-13.15567147359783,2162.0
-72.52493363206528,-13.15566393978791,2162.0
-72.52494544908372,-13.15566131120213,2162.0
-72.52495835994849,-13.15565369534351,2162.0
-72.52497193956683,-13.15565224959709,2162.0
-72.52498393390393,-13.15564957469482,2162.0
-72.52500038020132,-13.15564431180463,2081.0
-72.52501085871397,-13.15564037252422,2081.0
-72.52502632860154,-13.15564011956121,2081.0
-72.5250413985483,-13.15563354374921,2081.0
-72.52505536069717,-13.15563203408182,2081.0
-72.52506923131,-13.15562417428896,2081.0
-72.5250918262215,-13.15561562920468,2081.0
-72.52511284137955,-13.15560593032604,2081.0
-72.52513225199296,-13.15559505533355,2081.0
-72.52515994105507,-13.15557742193791,2081.0
-72.52518625792493,-13.15555837774761,2081.0
-72.52520208720313,-13.15555592832179,2081.0
-72.52522603127669,-13.15554335627355,2081.0
-72.52524154771773,-13.15554110667571,2081.0
-72.52525323778958,-13.1555334372082,2081.0
